CustomerID,Region,Age,Plan,DeviceType,CustomerSegment,TenureMonths,MonthlyDataGB,MonthlyVoiceMins,MonthlySMSCount,MonthlyMpesaTransactions,MonthlySpendKES,HasMpesa,HasSafaricomHome,HasShowmax,HasInternationalRoaming,NumServices,CustomerServiceCalls,NetworkComplaints,UnresolvedComplaints,NetworkQualityScore,DaysSinceLastTopup,ContractMonths,Churned
SAF000169,Nairobi,28,Prepaid,Smartphone,SME,47,0.9,73.0,73.0,31.0,706.0,0,0,0,0,0,4,0,0,5.8,6.0,0,1
SAF000170,Kisumu,45,Postpaid,Smartphone,SME,119,4.33,5.0,7.0,23.0,929.0,1,1,0,0,2,1,3,1,7.3,0.0,36,0
SAF000171,Nakuru,27,Prepaid,Smartphone,Consumer,4,1.25,173.0,17.0,4.0,836.0,1,0,0,0,1,0,1,0,7.4,0.0,0,0
SAF000172,Nairobi,22,Prepaid,Smartphone,Consumer,12,8.85,201.0,44.0,13.0,2139.0,1,0,0,0,1,4,0,0,6.2,1.0,0,0
SAF000173,Kisumu,42,Prepaid,Smartphone,SME,42,4.36,6.0,56.0,8.0,1020.0,1,1,0,0,2,0,0,0,7.4,4.0,0,0
SAF000174,Nairobi,50,Prepaid,Smartphone,Consumer,98,1.2,33.0,61.0,2.0,452.0,1,0,0,0,1,2,0,0,5.3,10.0,0,0
SAF000175,Nakuru,34,Prepaid,Smartphone,Youth,4,2.54,177.0,42.0,21.0,1112.0,1,0,0,0,1,4,1,0,6.5,8.0,0,0
SAF000176,Nairobi,50,Postpaid,Smartphone,SME,84,3.85,57.0,26.0,2.0,1033.0,1,0,0,0,1,3,1,1,6.5,3.0,12,0
SAF000177,Nakuru,42,Postpaid,Feature Phone,Consumer,92,0.75,77.0,42.0,16.0,594.0,1,0,0,0,1,0,0,0,9.1,3.0,12,0
SAF000178,Mombasa,50,Prepaid,Smartphone,Consumer,92,0.99,208.0,6.0,8.0,945.0,1,0,0,0,1,1,0,0,7.4,8.0,0,0
SAF000179,Nyeri,26,Prepaid,Smartphone,Consumer,6,2.48,12.0,9.0,8.0,619.0,1,0,1,0,2,3,1,0,8.6,9.0,0,0
SAF000180,Nairobi,44,Hybrid,Feature Phone,Consumer,14,9.06,136.0,105.0,15.0,2059.0,1,0,0,0,1,2,0,0,7.0,9.0,0,0
SAF000181,Nairobi,42,Prepaid,Feature Phone,Consumer,119,1.48,29.0,102.0,5.0,749.0,1,1,0,0,2,2,2,0,6.1,1.0,0,1
SAF000182,Nairobi,21,Postpaid,Smartphone,Consumer,35,1.8,8.0,51.0,15.0,440.0,1,0,0,0,1,3,0,0,6.8,0.0,24,0
SAF000183,Nyeri,26,Prepaid,Smartphone,SME,47,0.74,130.0,16.0,6.0,652.0,1,0,1,0,2,2,0,0,5.7,5.0,0,0
SAF000184,Machakos,63,Hybrid,Smartphone,Consumer,58,3.15,16.0,42.0,33.0,677.0,1,0,1,0,2,3,1,1,6.7,4.0,0,0
SAF000185,Nairobi,32,Postpaid,Smartphone,Consumer,65,4.72,165.0,47.0,9.0,1307.0,1,0,1,1,3,2,1,0,9.0,19.0,12,0
SAF000186,Nakuru,33,Hybrid,Smartphone,SME,19,2.03,27.0,29.0,4.0,651.0,1,0,0,0,1,2,2,0,8.0,0.0,0,0
SAF000187,Thika,33,Postpaid,Feature Phone,Consumer,57,4.86,6.0,55.0,12.0,831.0,1,0,0,0,1,1,0,0,7.9,12.0,12,0
SAF000188,Kisumu,30,Prepaid,Tablet,Consumer,65,1.26,13.0,1.0,6.0,310.0,1,1,0,0,2,2,2,0,8.2,34.0,0,0
SAF000189,Kisumu,31,Hybrid,Smartphone,Consumer,13,4.3,221.0,12.0,13.0,1531.0,1,1,0,0,2,0,0,0,6.9,13.0,0,0
SAF000190,Nairobi,39,Prepaid,Smartphone,SME,8,1.05,56.0,63.0,14.0,428.0,0,0,1,0,1,2,2,1,7.0,12.0,0,1
SAF000191,Nairobi,38,Prepaid,Smartphone,Youth,18,5.31,43.0,112.0,8.0,1360.0,1,0,0,0,1,1,1,0,6.8,0.0,0,0
SAF000192,Machakos,26,Postpaid,Smartphone,Consumer,118,6.22,81.0,84.0,16.0,1418.0,1,1,1,0,3,2,2,0,8.2,14.0,24,0
SAF000193,Nyeri,58,Postpaid,Smartphone,Consumer,35,5.59,120.0,50.0,4.0,1381.0,1,1,0,0,2,1,0,0,6.7,6.0,12,0
SAF000194,Nakuru,21,Hybrid,Tablet,Consumer,87,0.85,5.0,7.0,0.0,279.0,1,0,0,0,1,1,0,0,5.5,7.0,0,0
SAF000195,Nairobi,27,Prepaid,Smartphone,Consumer,114,4.15,274.0,18.0,9.0,1493.0,1,0,0,1,2,1,2,0,6.2,4.0,0,0
SAF000196,Nairobi,52,Postpaid,Tablet,Consumer,116,2.71,382.0,2.0,12.0,1586.0,1,0,0,0,1,3,0,0,10.0,20.0,12,0
SAF000197,Eldoret,26,Postpaid,Feature Phone,Enterprise,26,14.95,65.0,41.0,1.0,2624.0,1,1,0,0,2,6,0,0,8.5,5.0,24,0
SAF000198,Machakos,33,Prepaid,Feature Phone,Youth,105,1.57,64.0,24.0,12.0,531.0,1,0,1,0,2,0,0,0,6.2,7.0,0,0
SAF000199,Machakos,35,Prepaid,Smartphone,Consumer,38,5.16,253.0,34.0,8.0,1702.0,1,1,0,0,2,1,0,0,4.1,2.0,0,0
SAF000200,Eldoret,27,Prepaid,Smartphone,Consumer,84,1.62,67.0,155.0,1.0,889.0,1,0,1,0,2,2,0,0,7.8,6.0,0,0
SAF000201,Nakuru,38,Prepaid,Smartphone,SME,66,1.77,233.0,21.0,6.0,908.0,1,0,1,0,2,4,2,1,8.1,2.0,0,1
SAF000202,Nairobi,32,Hybrid,Smartphone,Consumer,26,0.41,3.0,15.0,1.0,503.0,1,1,0,0,2,1,1,0,9.0,1.0,0,0
SAF000203,Nairobi,32,Postpaid,Smartphone,Consumer,57,0.96,81.0,7.0,3.0,583.0,1,0,0,0,1,3,0,0,7.1,5.0,12,0
SAF000204,Machakos,28,Postpaid,Smartphone,Consumer,100,0.63,365.0,6.0,13.0,1261.0,1,0,1,0,2,4,0,0,6.6,13.0,24,0
SAF000205,Nakuru,57,Hybrid,Smartphone,Consumer,25,0.61,35.0,29.0,1.0,558.0,1,1,0,0,2,1,0,0,8.4,15.0,0,0
SAF000206,Nairobi,59,Prepaid,Smartphone,Consumer,30,0.1,37.0,55.0,5.0,151.0,1,1,1,0,3,2,1,1,8.1,19.0,0,0
SAF000207,Nairobi,58,Postpaid,Feature Phone,SME,82,5.53,119.0,33.0,7.0,1201.0,1,0,0,0,1,2,0,0,8.3,19.0,24,0
SAF000208,Nakuru,64,Prepaid,Smartphone,SME,7,2.21,313.0,83.0,23.0,1194.0,1,1,0,0,2,2,1,0,5.1,24.0,0,0
SAF000209,Nairobi,54,Postpaid,Smartphone,Consumer,27,5.71,27.0,15.0,11.0,1016.0,1,0,1,0,2,1,0,0,8.9,9.0,36,0
SAF000210,Nairobi,37,Prepaid,Smartphone,Consumer,11,3.32,306.0,36.0,1.0,1557.0,1,0,0,1,2,1,0,0,7.3,,0,0
SAF000211,Kisumu,51,Hybrid,Dongle,Youth,101,6.23,131.0,43.0,28.0,1382.0,1,0,0,0,1,2,1,0,6.9,7.0,0,0
SAF000212,Nakuru,39,Prepaid,Smartphone,Consumer,8,2.45,596.0,13.0,5.0,1978.0,1,0,0,0,1,2,1,1,6.3,7.0,0,1
SAF000213,Nakuru,35,Prepaid,Smartphone,Enterprise,11,0.35,160.0,20.0,4.0,597.0,1,1,0,0,2,1,1,0,8.9,1.0,0,0
SAF000214,Nairobi,33,Postpaid,Smartphone,Consumer,88,3.36,132.0,36.0,1.0,1055.0,1,1,0,0,2,2,0,0,5.0,8.0,24,0
SAF000215,Eldoret,22,Prepaid,Tablet,Consumer,30,3.96,202.0,1.0,22.0,1280.0,1,0,0,0,1,1,1,1,4.3,4.0,0,1
SAF000216,Nairobi,18,Postpaid,Feature Phone,Consumer,94,3.45,23.0,87.0,7.0,780.0,1,1,0,0,2,0,0,0,4.9,1.0,12,0
SAF000217,Nairobi,36,Prepaid,Smartphone,Enterprise,116,5.66,350.0,5.0,35.0,1823.0,1,0,0,0,1,0,1,0,8.7,19.0,0,0
SAF000218,Eldoret,27,Postpaid,Smartphone,Consumer,116,4.6,22.0,2.0,2.0,916.0,1,1,0,0,2,1,1,0,6.4,1.0,36,0
SAF000219,Nakuru,38,Prepaid,Smartphone,Consumer,15,1.98,3.0,10.0,6.0,515.0,1,0,0,0,1,2,0,0,3.3,1.0,0,1
SAF000220,Thika,30,Prepaid,Smartphone,Consumer,56,5.98,144.0,28.0,1.0,1625.0,1,0,0,1,2,1,0,0,6.4,2.0,0,0
SAF000221,Nakuru,41,Prepaid,Feature Phone,Enterprise,35,4.12,24.0,16.0,6.0,794.0,1,0,0,0,1,1,0,0,8.7,10.0,0,0
SAF000222,Kisumu,40,Prepaid,Feature Phone,Youth,39,0.45,171.0,23.0,18.0,704.0,1,1,0,0,2,2,1,0,5.2,10.0,0,0
SAF000223,Nairobi,40,Prepaid,Dongle,Youth,24,2.72,190.0,4.0,1.0,882.0,1,0,0,0,1,2,0,0,7.3,1.0,0,0
SAF000224,Mombasa,28,Prepaid,Smartphone,Youth,8,4.56,32.0,11.0,3.0,1084.0,1,1,0,0,2,2,0,0,5.6,5.0,0,0
SAF000225,Nairobi,64,Prepaid,Smartphone,Consumer,43,2.82,11.0,4.0,9.0,639.0,1,0,0,1,2,2,0,0,9.9,8.0,0,0
SAF000226,Nairobi,19,Prepaid,Smartphone,Consumer,42,10.42,83.0,10.0,1.0,2058.0,1,0,0,0,1,1,0,0,6.1,8.0,0,0
SAF000227,Garissa,23,Prepaid,Feature Phone,Consumer,84,0.37,265.0,49.0,5.0,1087.0,1,0,0,0,1,0,0,0,4.9,8.0,0,0
SAF000228,Mombasa,28,Postpaid,Feature Phone,Consumer,41,4.48,226.0,34.0,3.0,1515.0,1,0,1,1,3,2,0,0,7.2,4.0,12,0
SAF000229,Machakos,32,Prepaid,Smartphone,Enterprise,47,6.09,15.0,16.0,15.0,1179.0,1,0,0,0,1,1,0,0,6.4,4.0,0,0
SAF000230,Nakuru,26,Prepaid,Smartphone,Enterprise,26,4.24,402.0,12.0,0.0,1661.0,1,0,0,0,1,2,1,0,5.9,18.0,0,0
SAF000231,Thika,29,Postpaid,Smartphone,Consumer,52,1.7,37.0,240.0,16.0,770.0,1,0,1,0,2,1,2,1,8.0,21.0,24,0
SAF000232,Kisumu,53,Prepaid,Smartphone,SME,88,1.7,52.0,58.0,10.0,542.0,1,0,0,0,1,1,1,0,6.9,1.0,0,0
SAF000233,Kisumu,45,Postpaid,Tablet,Youth,22,3.09,19.0,69.0,3.0,668.0,1,1,0,0,2,2,0,0,6.0,38.0,24,0
SAF000234,Mombasa,40,Prepaid,Smartphone,Consumer,5,1.77,57.0,1.0,2.0,416.0,1,0,1,0,2,0,0,0,5.9,1.0,0,0
SAF000235,Nairobi,44,Prepaid,Feature Phone,Consumer,15,7.52,121.0,2.0,24.0,1610.0,1,0,1,0,2,3,1,1,5.6,11.0,0,0
SAF000236,Eldoret,41,Prepaid,Smartphone,Consumer,36,0.41,85.0,50.0,6.0,435.0,1,0,0,0,1,1,1,0,6.9,1.0,0,0
SAF000237,Nairobi,31,Postpaid,Feature Phone,Consumer,101,3.57,211.0,9.0,3.0,1192.0,1,1,0,0,2,1,0,0,6.7,7.0,12,0
SAF000238,Nairobi,52,Postpaid,Smartphone,SME,63,0.5,123.0,22.0,0.0,501.0,1,0,0,0,1,0,0,0,6.3,6.0,36,0
SAF000239,Nakuru,44,Prepaid,Feature Phone,Consumer,93,2.72,37.0,8.0,1.0,839.0,1,1,0,0,2,1,0,0,6.7,47.0,0,1
SAF000240,Nairobi,38,Prepaid,Smartphone,Consumer,79,4.4,98.0,8.0,7.0,1003.0,1,1,0,0,2,1,0,0,5.3,5.0,0,0
SAF000241,Meru,30,Hybrid,Smartphone,Youth,91,0.63,8.0,5.0,6.0,277.0,1,0,0,0,1,0,0,0,7.3,7.0,0,0
SAF000242,Meru,25,Prepaid,Smartphone,Consumer,49,4.26,104.0,36.0,11.0,1114.0,1,0,0,0,1,0,0,0,5.6,9.0,0,0
SAF000243,Nyeri,61,Prepaid,Smartphone,Consumer,55,0.53,59.0,54.0,14.0,456.0,1,1,0,0,2,2,0,0,10.0,9.0,0,0
SAF000244,Mombasa,61,Hybrid,Smartphone,Youth,72,3.39,12.0,2.0,4.0,913.0,1,1,0,0,2,0,1,0,6.7,7.0,0,0
SAF000245,Nairobi,61,Postpaid,Smartphone,Consumer,60,2.47,44.0,13.0,1.0,490.0,1,0,0,0,1,0,0,0,6.6,11.0,12,0
SAF000246,Nyeri,51,Prepaid,Dongle,Consumer,57,1.24,274.0,43.0,13.0,1136.0,1,0,0,0,1,1,1,0,8.1,9.0,0,0
SAF000247,Mombasa,59,Postpaid,Smartphone,Enterprise,29,0.41,106.0,20.0,6.0,634.0,1,0,1,0,2,4,1,0,7.8,3.0,24,0
SAF000248,Meru,40,Postpaid,Feature Phone,Consumer,19,4.66,280.0,49.0,31.0,1673.0,1,1,1,0,3,1,0,0,4.6,1.0,36,0
SAF000249,Meru,26,Prepaid,Dongle,SME,95,1.68,63.0,57.0,13.0,881.0,1,0,1,0,2,1,0,0,8.2,16.0,0,0
SAF000250,Machakos,18,Prepaid,Smartphone,Consumer,73,0.32,463.0,1.0,3.0,1538.0,0,0,0,0,0,2,2,0,5.6,0.0,0,1
SAF000251,Nairobi,53,Prepaid,Feature Phone,Consumer,10,5.19,54.0,19.0,4.0,1062.0,1,0,0,0,1,0,0,0,6.3,2.0,0,0
SAF000252,Mombasa,63,Hybrid,Smartphone,Consumer,101,0.93,170.0,52.0,2.0,795.0,1,0,1,0,2,4,0,0,6.0,6.0,0,0
SAF000253,Machakos,33,Postpaid,Smartphone,Consumer,10,4.67,44.0,19.0,6.0,1106.0,1,1,0,0,2,2,1,0,6.7,11.0,24,0
SAF000254,Nairobi,42,Prepaid,Smartphone,SME,118,2.91,13.0,0.0,10.0,656.0,1,0,0,0,1,0,0,0,8.7,2.0,0,0
SAF000255,Nairobi,35,Postpaid,Tablet,SME,97,0.76,215.0,16.0,8.0,857.0,1,0,0,0,1,1,1,0,5.6,7.0,12,0
SAF000256,Kisumu,51,Prepaid,Smartphone,Youth,89,0.28,173.0,82.0,3.0,958.0,1,0,0,0,1,2,0,0,6.1,3.0,0,0
SAF000257,Nyeri,55,Prepaid,Smartphone,SME,57,3.15,206.0,121.0,14.0,1408.0,1,1,0,0,2,1,0,0,6.9,0.0,0,0
SAF000258,Nakuru,20,Prepaid,Smartphone,Consumer,54,0.1,43.0,33.0,1.0,562.0,1,0,1,0,2,1,0,0,7.6,9.0,0,0
SAF000259,Kisumu,37,Prepaid,Tablet,Enterprise,56,0.24,146.0,15.0,1.0,606.0,1,0,0,0,1,1,0,0,7.4,7.0,0,0
SAF000260,Nairobi,36,Postpaid,Smartphone,SME,68,4.24,30.0,25.0,4.0,950.0,1,0,0,0,1,2,0,0,6.9,0.0,24,0
SAF000261,Nakuru,30,Prepaid,Feature Phone,SME,117,2.71,1.0,11.0,10.0,653.0,1,0,0,0,1,2,1,0,5.8,14.0,0,1
SAF000262,Garissa,34,Postpaid,Feature Phone,Enterprise,69,1.38,242.0,7.0,9.0,1088.0,1,1,1,0,3,1,0,0,7.1,1.0,24,0
SAF000263,Nairobi,31,Prepaid,Feature Phone,SME,87,2.71,89.0,27.0,4.0,824.0,1,1,1,0,3,1,2,0,10.0,11.0,0,0
SAF000264,Kisumu,47,Prepaid,Tablet,Consumer,103,3.13,494.0,53.0,10.0,1865.0,1,1,0,0,2,3,1,1,5.9,4.0,0,0
SAF000265,Machakos,39,Hybrid,Feature Phone,SME,55,2.92,58.0,10.0,0.0,712.0,1,0,0,0,1,1,0,0,8.7,2.0,0,0
SAF000266,Eldoret,60,Prepaid,Smartphone,Consumer,69,3.6,377.0,96.0,3.0,1766.0,1,1,0,0,2,2,1,0,7.4,6.0,0,0
SAF000267,Nakuru,60,Prepaid,Smartphone,Consumer,116,9.86,115.0,7.0,9.0,1809.0,1,0,0,0,1,1,0,0,7.7,4.0,0,0
SAF000268,Eldoret,46,Prepaid,Smartphone,SME,72,1.72,86.0,33.0,2.0,743.0,1,0,0,0,1,2,1,1,6.6,16.0,0,1
SAF000269,Mombasa,19,Postpaid,Smartphone,Consumer,81,1.25,43.0,60.0,2.0,327.0,0,0,1,1,2,0,1,0,4.3,7.0,36,0
SAF000270,Nairobi,25,Prepaid,Smartphone,Consumer,1,0.14,209.0,10.0,1.0,598.0,1,0,0,0,1,0,0,0,8.1,12.0,0,0
SAF000271,Thika,31,Prepaid,Smartphone,Consumer,118,0.56,212.0,14.0,4.0,949.0,1,0,0,0,1,1,0,0,4.7,0.0,0,0
SAF000272,Thika,51,Prepaid,Smartphone,SME,114,0.39,65.0,2.0,14.0,431.0,1,1,0,0,2,4,0,0,7.2,5.0,0,0
SAF000273,Machakos,30,Prepaid,Dongle,Consumer,12,1.43,156.0,115.0,14.0,961.0,1,1,0,0,2,1,1,0,5.5,3.0,0,1
SAF000274,Nyeri,27,Postpaid,Smartphone,SME,35,3.3,71.0,27.0,16.0,931.0,1,0,0,0,1,2,2,1,8.8,1.0,24,0
SAF000275,Kisumu,25,Prepaid,Tablet,Consumer,116,0.17,161.0,3.0,0.0,824.0,1,0,0,0,1,2,1,0,6.1,26.0,0,1
SAF000276,Kisumu,24,Prepaid,Smartphone,Consumer,78,4.55,618.0,71.0,40.0,2619.0,1,1,1,0,3,3,0,0,7.3,8.0,0,0
SAF000277,Thika,30,Prepaid,Smartphone,Consumer,112,1.77,37.0,34.0,6.0,761.0,1,0,1,0,2,5,1,0,4.4,3.0,0,0
SAF000278,Nakuru,43,Prepaid,Feature Phone,SME,82,11.59,121.0,2.0,16.0,2189.0,1,1,0,0,2,2,1,0,5.0,4.0,0,0
SAF000279,Eldoret,49,Hybrid,Smartphone,Consumer,74,2.94,57.0,24.0,19.0,795.0,1,1,0,0,2,2,1,1,5.7,5.0,0,0
SAF000280,Thika,36,Prepaid,Smartphone,Youth,119,5.16,95.0,23.0,6.0,1090.0,1,1,0,0,2,1,1,0,7.3,0.0,0,0
SAF000281,Machakos,32,Hybrid,Smartphone,Youth,79,6.91,249.0,6.0,0.0,1959.0,1,1,0,0,2,3,0,0,8.2,10.0,0,0
SAF000282,Nairobi,19,Prepaid,Smartphone,Enterprise,106,7.69,51.0,22.0,7.0,1576.0,1,1,0,0,2,0,0,0,6.5,12.0,0,0
SAF000283,Mombasa,54,Prepaid,Tablet,Youth,33,2.56,9.0,13.0,3.0,548.0,1,1,1,0,3,2,0,0,4.9,9.0,0,0
SAF000284,Nairobi,36,Postpaid,Feature Phone,Consumer,83,1.77,192.0,48.0,2.0,937.0,1,1,0,0,2,0,0,0,6.2,3.0,36,0
SAF000285,Kisumu,50,Prepaid,Smartphone,Consumer,98,2.88,97.0,0.0,2.0,919.0,1,0,1,0,2,0,1,1,7.3,1.0,0,0
SAF000286,Nairobi,56,Postpaid,Smartphone,SME,109,1.8,72.0,4.0,7.0,632.0,1,0,0,0,1,2,0,0,8.3,0.0,12,0
SAF000287,Mombasa,50,Hybrid,Smartphone,SME,25,0.96,24.0,100.0,1.0,434.0,1,0,0,0,1,3,2,0,8.0,4.0,0,0
SAF000288,Kisumu,18,Prepaid,Smartphone,Enterprise,16,1.37,12.0,23.0,14.0,419.0,1,1,0,0,2,1,0,0,6.8,21.0,0,1
SAF000289,Nairobi,56,Prepaid,Smartphone,SME,8,0.93,39.0,8.0,2.0,404.0,1,1,0,0,2,1,0,0,8.6,4.0,0,0
SAF000290,Kisumu,45,Postpaid,Smartphone,Youth,35,1.1,152.0,63.0,6.0,848.0,1,0,0,1,2,2,0,0,8.8,16.0,12,0
SAF000291,Nairobi,34,Prepaid,Smartphone,Consumer,85,0.34,64.0,76.0,1.0,464.0,1,0,0,0,1,0,0,0,8.0,6.0,0,0
SAF000292,Nairobi,23,Prepaid,Smartphone,Enterprise,83,1.95,101.0,9.0,16.0,466.0,1,1,0,0,2,1,0,0,4.2,7.0,0,0
SAF000293,Thika,61,Prepaid,Smartphone,SME,46,0.94,10.0,50.0,9.0,407.0,1,0,0,0,1,3,0,0,3.4,11.0,0,0
SAF000294,Mombasa,37,Prepaid,Feature Phone,SME,11,2.08,16.0,38.0,2.0,520.0,1,0,0,0,1,1,1,0,5.9,2.0,0,0
SAF000295,Nairobi,64,Postpaid,Smartphone,Consumer,61,5.5,1.0,55.0,10.0,1149.0,1,0,0,0,1,1,0,0,5.0,5.0,36,0
SAF000296,Kisumu,30,Prepaid,Dongle,SME,44,2.08,134.0,62.0,1.0,925.0,0,1,1,0,2,0,0,0,9.7,1.0,0,0
SAF000297,Eldoret,29,Prepaid,Tablet,Youth,11,10.82,37.0,43.0,12.0,1889.0,1,0,0,0,1,1,0,0,7.3,22.0,0,0
SAF000298,Nairobi,47,Postpaid,Smartphone,Consumer,11,0.56,409.0,125.0,5.0,1366.0,1,0,0,0,1,1,1,0,5.9,36.0,36,1
SAF000299,Nakuru,38,Prepaid,Smartphone,SME,22,6.65,44.0,80.0,1.0,1405.0,1,0,1,0,2,1,1,0,7.8,6.0,0,0
SAF000300,Nairobi,19,Prepaid,Feature Phone,Consumer,85,1.0,54.0,10.0,6.0,491.0,1,0,0,0,1,2,0,0,4.6,18.0,0,0
SAF000301,Nairobi,35,Postpaid,Tablet,Youth,91,9.51,76.0,98.0,2.0,1881.0,1,1,1,0,3,4,1,1,8.7,13.0,24,0
SAF000302,Kisumu,45,Prepaid,Feature Phone,Consumer,82,0.9,46.0,18.0,9.0,456.0,1,0,0,0,1,3,0,0,8.9,5.0,0,0
SAF000303,Kisumu,21,Postpaid,Smartphone,Consumer,62,4.81,204.0,52.0,10.0,1525.0,1,0,0,1,2,3,1,0,6.2,7.0,12,0
SAF000304,Nakuru,59,Postpaid,Dongle,Consumer,106,0.22,251.0,75.0,11.0,770.0,1,0,0,0,1,1,1,0,6.8,9.0,36,0
SAF000305,Eldoret,60,Prepaid,Smartphone,SME,48,3.48,1.0,23.0,18.0,889.0,1,0,0,0,1,0,0,0,6.1,3.0,0,0
SAF000306,Garissa,23,Prepaid,Feature Phone,Consumer,104,0.86,128.0,2.0,9.0,606.0,1,0,1,0,2,1,0,0,7.5,3.0,0,0
SAF000307,Kisumu,55,Prepaid,Tablet,SME,102,3.88,139.0,120.0,5.0,1364.0,1,1,0,0,2,0,0,0,6.3,12.0,0,0
SAF000308,Nairobi,26,Prepaid,Smartphone,Youth,94,3.54,391.0,3.0,15.0,1919.0,1,0,0,0,1,3,1,1,7.2,1.0,0,0
SAF000309,Thika,37,Postpaid,Tablet,Enterprise,63,9.01,56.0,17.0,18.0,1765.0,1,0,0,0,1,3,1,1,7.3,2.0,12,0
SAF000310,Nairobi,62,Postpaid,Smartphone,Consumer,51,3.45,26.0,36.0,12.0,627.0,1,0,1,0,2,1,1,0,5.0,6.0,24,0
SAF000311,Mombasa,47,Prepaid,Dongle,Youth,45,1.84,88.0,5.0,23.0,585.0,1,0,1,0,2,3,0,0,9.5,4.0,0,0
SAF000312,Nairobi,54,Postpaid,Smartphone,SME,111,0.75,71.0,73.0,31.0,605.0,1,0,0,0,1,2,0,0,8.4,1.0,24,0
SAF000313,Nairobi,55,Hybrid,Dongle,Consumer,109,3.75,188.0,9.0,2.0,1174.0,1,0,0,0,1,4,0,0,6.8,29.0,0,0
SAF000314,Meru,21,Hybrid,Smartphone,Consumer,33,0.43,281.0,171.0,2.0,1286.0,1,0,0,0,1,1,0,0,5.5,4.0,0,0
SAF000315,Thika,55,Prepaid,Feature Phone,Consumer,85,6.17,11.0,99.0,5.0,1178.0,1,0,1,1,3,2,0,0,7.4,48.0,0,0
SAF000316,Nakuru,30,Prepaid,Smartphone,Enterprise,60,0.99,225.0,37.0,46.0,1004.0,1,1,0,0,2,0,0,0,8.8,4.0,0,0
SAF000317,Mombasa,52,Prepaid,Smartphone,Consumer,2,2.6,288.0,43.0,1.0,1342.0,1,0,1,0,2,1,0,0,4.2,11.0,0,1
SAF000318,Nairobi,47,Hybrid,Smartphone,Consumer,13,3.17,309.0,31.0,10.0,1483.0,1,1,0,0,2,1,1,1,5.9,9.0,0,1
SAF000319,Nairobi,59,Prepaid,Feature Phone,SME,66,1.58,173.0,20.0,15.0,953.0,1,0,0,0,1,0,0,0,7.1,3.0,0,0
SAF000320,Nairobi,21,Prepaid,Smartphone,SME,57,3.82,163.0,17.0,45.0,885.0,1,0,0,0,1,3,1,0,9.2,1.0,0,0
SAF000321,Kisumu,42,Prepaid,Smartphone,SME,43,1.01,2.0,89.0,8.0,442.0,1,0,0,0,1,1,1,0,7.1,1.0,0,0
SAF000322,Eldoret,48,Prepaid,Smartphone,SME,45,0.12,303.0,34.0,4.0,1100.0,0,0,0,0,0,0,0,0,6.6,0.0,0,0
SAF000323,Nakuru,64,Prepaid,Dongle,Consumer,31,11.2,52.0,69.0,1.0,1961.0,1,1,0,0,2,3,0,0,7.5,7.0,0,0
SAF000324,Nairobi,29,Hybrid,Smartphone,Enterprise,10,1.35,5.0,29.0,32.0,509.0,1,1,0,0,2,3,1,0,8.6,0.0,0,0
SAF000325,Meru,32,Prepaid,Smartphone,Consumer,23,4.37,64.0,15.0,21.0,1008.0,1,0,0,1,2,0,0,0,7.2,2.0,0,0
SAF000326,Eldoret,43,Prepaid,Smartphone,SME,86,2.48,158.0,4.0,13.0,906.0,1,1,0,0,2,2,0,0,5.9,1.0,0,0
SAF000327,Kisumu,27,Prepaid,Smartphone,SME,111,3.87,70.0,16.0,23.0,947.0,1,0,0,0,1,0,2,0,8.3,6.0,0,0
SAF000328,Nakuru,29,Prepaid,Smartphone,Consumer,29,0.41,170.0,85.0,1.0,911.0,1,0,1,0,2,0,2,2,8.3,8.0,0,1
SAF000329,Mombasa,39,Prepaid,Smartphone,Youth,97,2.56,85.0,50.0,8.0,864.0,1,0,0,0,1,2,1,0,9.4,4.0,0,0
SAF000330,Nairobi,57,Prepaid,Tablet,Consumer,31,1.74,43.0,62.0,3.0,505.0,0,0,0,0,0,1,1,1,7.4,22.0,0,1
SAF000331,Mombasa,38,Prepaid,Feature Phone,Consumer,78,2.1,27.0,59.0,12.0,671.0,1,1,0,0,2,1,1,1,6.5,2.0,0,0
SAF000332,Eldoret,52,Prepaid,Smartphone,Youth,74,11.86,66.0,5.0,1.0,2154.0,1,0,1,0,2,3,2,2,6.2,34.0,0,0
SAF000333,Nairobi,24,Prepaid,Smartphone,SME,18,0.51,4.0,7.0,2.0,407.0,1,0,0,0,1,6,0,0,6.0,6.0,0,0
SAF000334,Nairobi,35,Prepaid,Feature Phone,SME,11,4.92,66.0,15.0,15.0,1111.0,0,0,1,0,1,0,0,0,5.2,14.0,0,0
SAF000335,Nairobi,44,Hybrid,Smartphone,Consumer,103,1.4,9.0,14.0,11.0,553.0,1,0,0,0,1,2,0,0,7.3,1.0,0,0
SAF000336,Nairobi,52,Hybrid,Feature Phone,Enterprise,47,1.2,251.0,3.0,39.0,1017.0,1,1,0,0,2,3,0,0,10.0,29.0,0,0
SAF000337,Machakos,64,Prepaid,Smartphone,Consumer,3,1.11,103.0,7.0,8.0,671.0,1,0,0,0,1,3,0,0,10.0,10.0,0,0
SAF000338,Eldoret,19,Prepaid,Smartphone,Consumer,2,1.5,125.0,78.0,3.0,742.0,1,0,0,0,1,3,1,0,5.1,6.0,0,1
SAF000339,Mombasa,49,Hybrid,Smartphone,Consumer,54,1.55,41.0,36.0,6.0,628.0,1,0,0,1,2,3,0,0,7.7,0.0,0,0
